month,outlet_id,name,trading_area,company,class_of_market,lat,lng,ms,hsd,ms_ly,hsd_ly,,,,
2025-06,41030308,5 7 PUTHIYAVEETIL AGENCIES,KONDOTTY,HPCL,D1,11.15986,75.946536,0,0,0,0,,,,
2025-06,41029341, CP MOHAMED KUTTY,KONDOTTY,HPCL,D1,11.1508858,75.9591193,92,136,96,144,,,,
2025-06,41002023, SEEPEACE FUELS,KONDOTTY,HPCL,D1,11.1423633,75.970181,126,180,115,165,,,,
2025-06,41012511, KOLAPPURAM PETROLEUM AG,KOLAPPURAM,HPCL,D1,11.0615467,75.9348007,136,140,114,118,,,,
2025-06,41005475,PAZHERI FUELS,KALOTH,HPCL,D2,11.1478335,75.9784852,52,48,52,44,,,,
2025-06,41002047, P K AUTO FUELS,KAKKANCHERY,HPCL,D1,11.143891,75.895467,59,39,73,59,,,,
2025-06,41028388,PC PETROLEUM,KAKKANCHERY,HPCL,D1,11.15615092,75.89105206,44,64,66,66,,,,
2025-06,41012299, STAR PETROLEUM,KAKKAD,HPCL,D1,11.0215473,75.9480411,36,36,36,36,,,,
2025-06,41011141,MSHSD KOZHIKKAL SONS PETROLEUM,KAKKAD,HPCL,D1,10.99622094,75.96098932,59,45,84,76,,,,
2025-06,41028149,GOVINDA AGENCIES,Edappal (on SH),HPCL,D2,10.8110471,76.0101634,106,94,100,92,,,,
2025-06,41012278,KUMAR PETROLEUM,Edappal (on SH),HPCL,D2,10.7722207,76.0145387,173,226,162,216,,,,
2025-06,41076797,NICE PETROLEUM,Edappal (on MDR),HPCL,E,10.7849653,76.0181996,0,0,0,0,,,,
2025-06,41074486,ABRAJ PETROLEUM,Edappal (on MDR),HPCL,E,10.7855157,76.0034548,0,0,0,0,,,,
2025-06,41075133,OASIS PETROLEUM,CHETTIPADI TO CHELARI,HPCL,E,11.0798806,75.8583326,0,0,0,0,,,,
2025-06,41006143, THEJUS PETROLEUM CHEMMA,CHEMMAD(ON SH65),HPCL,D2,11.043076,75.9050597,105,77,118,78,,,,
2025-06,41075039,TIRURANGADI FUELS ,CHEMMAD,HPCL,C,11.0342203,75.9081167,99,60,0,0,,,,
2025-06,41064103,ENERGY PETRO PARK,CHELARI,HPCL,D1,11.1031333,75.892462,76,63,0,0,,,,
2025-06,41012528, L & G PETRO POINT,Changaramkulam,HPCL,D2,10.7327111,76.0440303,75,65,68,52,,,,
2025-06,41075131,L & K FUELS,B.P ANGADI,HPCL,E,10.8866792,75.9305574,4,0,0,0,,,,
2025-06,41006921, KPK PETROLEUM,AILATHUR,HPCL,E,10.85486584,75.93893765,83,67,92,76,,,,
2025-06,41072529,CK PETROLEUM,AILATHUR,HPCL,E,10.8311191,75.9488763,65,57,0,0,,,,
2025-06,41075058,MAMPURAM FUELS, VK PADI MAMBURAM ROAD ,HPCL,E,11.0767651,75.9029706,0,0,0,0,,,,
2025-06,41077874,KN FUELS,KOHINOOR,HPCL,E,11.1258707,75.8975123,0,0,0,0,,,,
2025-06,369496,ATR PETROLEUM,VETTICHIRA,IOC,D1,10.9286167,76.02627153,68,68,54,58,,,,
2025-06,193180,VARADA FUELS,VETTICHIRA,IOC,D1,10.925452,76.030547,44,76,36,96,,,,
2025-06,365027,GOLDEN FUELS,VAZHAYUR,IOC,E,11.2120279,75.9037622,20,16,0,0,,,,
2025-06,374994,ANANGADI FUELS,VALLIKUNNU,IOC,E,11.1095379,75.8362054,0,0,0,0,,,,
2025-06,198669,PAYINGAL PETROLEUM,VALANCHERY-PERINTHALMANNA ROAD TIR RSA,IOC,D2,10.893371,76.074432,48,84,44,88,,,,
2025-06,288174,KTJ PETROLEUM,VALANCHERY-KOPPAM ROAD,IOC,E,10.8811232,76.0864122,124,104,112,92,,,,
2025-06,125132,SIGMA ENTERPRISES,Valanchery,IOC,D1,10.897987,76.061268,86,90,96,120,,,,
2025-06,289385,CP PETROLEUM,VAKKAD,IOC,E,10.875418,75.897813,99,83,129,107,,,,
2025-06,366596,ARAFA PETROMART,VAKKAD,IOC,E,10.8922839,75.9133662,0,0,0,0,,,,
2025-06,367842,FUELMAX PETROLEUM,VAILATHUR-KARINKAPPARA ROAD,IOC,E,10.958012,75.946393,55,51,0,0,,,,
2025-06,132413,P.K.FUELS,VAILATHUR,IOC,D2,10.95326,75.949828,42,42,88,87,,,,
2025-06,187714,SALEEMA PETROLEUM,TIRUR(ON SH71),IOC,D2,10.93195,75.933382,52,92,66,98,,,,
2025-06,289389,KHALOORIKA PETROLEUM,TIRUR (ON EZHUR ROAD),IOC,C,10.904376,75.939109,36,24,76,44,,,,
2025-06,337736,AMMENGARAS PETROLEUM,TIRUR (ON EZHUR ROAD),IOC,C,10.91527,75.92592,52,44,66.5,47.5,,,,
2025-06,131235,INTERNATIONAL PETROLEUM,TIRUR,IOC,C,10.926949,75.911624,11,15,80,76,,,,
2025-06,373070,TIRUR PETROLEUM,TIRUR,IOC,C,10.92329381,75.91317855,96,60,0,0,,,,
2025-06,187723,EMINENCE PETROLEUM,THIRUNAVAYA,IOC,E,10.863214,75.974678,70,82,64,84,,,,
2025-06,330792,A K PETROLEUM,THEYYALA,IOC,E,10.991809,75.914709,44,40,52,48,,,,
2025-06,188272,FULL FILL FUELS,TANUR,IOC,C,10.980408,75.876741,98,190,102,242,,,,
2025-06,124991,K.S CIVIL SUPPLIES CO (TANUR),TANUR,IOC,C,10.9842,75.87501,52,32,47,37,,,,
2025-06,355549,THAJ FUELS,RANDATHANI,IOC,D1,10.958543,76.007593,59,83,56,68,,,,
2025-06,348927,PUTHANATHANI PETROLEUM,PUTHANATHANI,IOC,D1,10.940877,75.999996,36,48,78,94,,,,
2025-06,337735,VEE PEE PETROLEUM,POOKATTIRI,IOC,D2,10.9026,76.090888,75,85,85,95,,,,
2025-06,125144,HIGHWAY PETROLEUM AGENCY,PONNANI (ON NH66),IOC,D1,10.760971,75.927561,94,58,99.5,76.5,,,,
2025-06,299051,BENZY FUEL,PONNANI (ON NH66),IOC,D1,10.776616,75.940181,75,58,69,60,,,,
2025-06,378694,JAI PETROLEUM,PONNANI (ON NH66),IOC,D1,10.70888,75.95597,0,0,0,0,,,,
2025-06,125128,BENZY PETROLEUM,Ponnani,IOC,C,10.78205,75.935614,88,65,68,67,,,,
2025-06,272261,POOLAKUNDAN PETROLEUM,PARAPPUR-TIR RSA,IOC,E,11.027646,75.995407,60,48,50,54,,,,
2025-06,185764,GRACE PETROLEUM,PARAPPANANGADI,IOC,C,11.052979,75.856068,96,108,108,112,,,,
2025-06,194760,PERUVALLUR PETROLEUM,PARAMBIL PEEDIKA,IOC,E,11.113143,75.947999,75,65,72,96,,,,
2025-06,269683,PALLIKKAL FUELS,PALLIKKAL BAZAR,IOC,E,11.150142,75.90978,24,24,20,16,,,,
2025-06,277552,MALIYAKKAL,OORAKAM,IOC,D2,11.0648,76.0286,106,278,105,295,,,,
2025-06,331474,MANISSERY FUELS,Naduvattom Karinkalathani Road,IOC,E,10.759932,75.972687,111,59,93,61,,,,
2025-06,333010,MUTHUVALLUR PETROLEUM,MUTHUVALLUR,IOC,E,11.1775,76.0016219,53,39,47,37,,,,
2025-06,353705,MALAPPURATH PETROLEUM,MATHAMKULAM,IOC,E,11.11675,75.93966,32,28,12,0,,,,
2025-06,371069,MEKKAMANNIL PETROLEUMS,MATHAMKULAM,IOC,E,11.1294769,75.946753,0,0,0,0,,,,
2025-06,125209,SREE PETROLEUM AGENCIES,KUTTIPURAM (ON NH),IOC,D1,10.863983,76.038315,61,79,66,76,,,,
2025-06,194519,ANRANJU FUELS,Kuttippuram,IOC,E,10.844916,76.031944,58,88,55,105,,,,
2025-06,271724,FATHIMA PETROLEUM,KURUMBATHUR,IOC,E,10.92512,75.997416,103,151,105,195,,,,
2025-06,352152,KANNAMANGALAM FUELS,KUNNUMPURAM,IOC,D2,11.09305549,75.95439927,100,116,88,96,,,,
2025-06,125236,KIMS PETROLEUM,KOTTAKKAL (ON SH),IOC,D2,11.009417,76.014228,100,145,105,160,,,,
2025-06,187703,NEELANKATH VEERANKUTTY HAJI,KOTTAKKAL (ON NH),IOC,D1,10.99159,75.993119,136,178,122,160,,,,
2025-06,208096,BROTHERS PETROLEUM,KONDOTTY (ON EDAVANNAPARA ROAD),IOC,C,11.154782,75.958198,57,139,54,198,,,,
2025-06,188647,COCOKONDOTTY,KONDOTTY,IOC,D1,11.14287,75.96855,83.288,105.3,78.412,129.633,,,,
2025-06,378662,KODINHI FUELS,KODINHI,IOC,E,11.006486,75.911834,18,14,0,0,,,,
2025-06,339065,MALIYAKKAL PETROLEUM,KANNAMANGALAM,IOC,E,11.099242,75.974777,8,106,9,123,,,,
2025-06,328648,NALLATUTHODIKA PETROLEUM,Kanjipura Moodal Bypass,IOC,E,10.8971,76.04429,48,48,42,50,,,,
2025-06,366391,P HAMZA HAJI & SONS ADHOC ,KALPAKANCHERI,IOC,E,10.96218,75.97592,64,56,56,52,,,,
2025-06,374991,AMNA PETROLEUM,KALPAKANCHERI,IOC,E,10.9366296,75.9938703,0,0,0,0,,,,
2025-06,352145,B & B PETROLEUM,KALOTH,IOC,D2,11.1474457,75.9770871,85,85,78,74,,,,
2025-06,175973,P.P.PETROLEUM,KAKKANCHERY,IOC,D1,11.151203,75.894128,100,104,108,144,,,,
2025-06,372984,MKM PETROLEUM,KAKKANCHERY,IOC,D1,11.1434824,75.893588,0,0,0,0,,,,
2025-06,125004,KOOLATH MOHAMMED & SONS,KAKKAD,IOC,D1,,,0,0,0,0,,,,
2025-06,125203,EVEREST FUELS,Eramangalam,IOC,D2,10.723029,75.976825,71.5,36.5,68,40,,,,
2025-06,187712,ABISHEK AUTO FUELS,Edappal (on SH),IOC,D2,10.796931,76.006488,87,91,76,68,,,,
2025-06,193920,NICE PETROLUEM,Edappal (on MDR),IOC,E,10.787483,75.977958,112,70,87,55,,,,
2025-06,208616,EMARAT PETROLEUM,Edappal (on MDR),IOC,E,10.784467,76.014109,96,72,84,96,,,,
2025-06,216348,NIMS PETROLEUM,CHIRAMANGALAM,IOC,E,11.026891,75.8675,64,86,70,119,,,,
2025-06,352137,V K PETROLEUM,CHETTIPADI TO CHELARI,IOC,E,11.093467,75.881241,88,72,78,82,,,,
2025-06,289393,CHAKKEERI PETROLEUM,CHERUR,IOC,E,11.064706,75.987303,60,75,55,80,,,,
2025-06,252629,UCHAKKAVIL FUELS,CHEMMAD,IOC,E,11.0480791,75.9094099,81,69,80,67,,,,
2025-06,367798,ZEAL FUELS,CHEMBRA,IOC,C,10.932758,75.9227693,0,0,0,0,,,,
2025-06,124986,N.C. PETROLEUM ENTERPRISES,CHELARI,IOC,D1,11.111501,75.889906,64,60,70,70,,,,
2025-06,335802,ENERGY FUEL PARK,Changaramkulam,IOC,D2,10.73285,76.039442,120,100,89,77,,,,
2025-06,187704,CKM ASSOCIATES ,Changaramkulam,IOC,D2,10.733841,76.031172,156,100,137.5,100.5,,,,
2025-06,125235,P HAMZA HAJI & SONS,B.P ANGADI,IOC,C,10.902279,75.923327,96,110,115,150,,,,
2025-06,188253,ALKOS PETROLEUM AGENCY,B.P ANGADI,IOC,E,10.889744,75.929782,121,115,108,108,,,,
2025-06,188258,PRABHA FUEL STATION,AYIKKARAPPADI,IOC,D1,11.178269,75.894277,52,56,55,73,,,,
2025-06,346531,ZEAL PETROLEUM,AILATHUR,IOC,E,10.8320507,75.9482885,82,54,151,109,,,,
2025-06,380970,GRAND  FUELS,Kottakkal-Indianoor,IOC,C,10.9898428,76.0214803,0,12,0,0,,,,
2025-06,381831,KLS ZAEEM PETROLEUM,THAVANUR,IOC,D1,10.8359453,75.9894292,0,0,0,0,,,,
2025-06,52021446,JPS PETROLEUM,THANALUR,MRPL,E,10.9522027,75.916499,94,90,60,60,,,,
2025-06,52021106,MOONAKKAL PETROLEUM,POOKATTIRI,MRPL,D2,10.9025921,76.0895739,85,78,70,80,,,,
2025-06,52020226,KAPPADAN FUELS,MUTHUVALLUR,MRPL,E,11.1865141,75.9677788,110,90,70,80,,,,
2025-06,52021226,SMILE FUELS,KURUMBATHUR,MRPL,E,10.929334,75.99825,80,90,69,87,,,,
2025-06,52017906,ENOC PETROL STATION,KUNNUMPURAM,MRPL,D2,11.1089095,75.9566362,80,94,80,100,,,,
2025-06,52025746,Adnoc Fuels,CHETTIPADI TO CHELARI,MRPL,E,11.0815488,75.8609615,28,32,0,0,,,,
2025-06,52015446,NASEER PETROLEUM,AYIKKARAPPADI,MRPL,D1,11.179561,75.8893188,160,150,110,120,,,,
2025-06,25816909337,MALABAR PETROLEUM,VENGARA,NEL,D2,11.0490485,75.9557441,80,98,80,76,,,,
2025-06,51814369,Thadathil Petroleum,VATTATHANI,NEL,E,,,70,74,100,76,,,,
2025-06,25816910010,PMH PETROLEUM,VALIYAPARAMBU,NEL,E,,,80,98,80,80,,,,
2025-06,51818206,KRS PETRO PARK,VAILATHUR,NEL,D2,10.9745202,75.966958,45,68,80,70,,,,
2025-06,51810126,NVP PETROLEUM AGENCY,THEYYALA,NEL,E,10.999391,75.921136,65,78,65,70,,,,
2025-06,51816866,Pioneer Venture,RANDATHANI,NEL,D1,,,60,68,60,50,,,,
2025-06,40617,REGAL AMPM,PULIKKAL,NEL,D1,11.1676241,75.9301839,75,102,85,80,,,,
2025-06,35408,City Petroleum,PONNANI (ON NH66),NEL,D1,,,75,82,64,70,,,,
2025-06,16481,THIRUVONAM ENTERPRISES,PARAPPANANGADI,NEL,C,11.0704677,75.8537779,65,62,65,50,,,,
2025-06,37561,PULIKKAL FUELS,MORAYUR,NEL,D1,,,110,142,120,80,,,,
2025-06,41049,Mullakkalam Fuels,MATHAMKULAM,NEL,E,11.1313592,75.9440151,65,68,65,60,,,,
2025-06,51820546,RUNWAY PETROLEUM,CHIRAMANGALAM,NEL,C,11.0092005,75.8720943,60,72,55,48,,,,
2025-06,41970,KUNNATHERI PETROLEUM,CHELARI,NEL,D1,11.1028405,75.893087,60,62,50,52,,,,
2025-06,35407,Emirates Petroleum,Changaramkulam,NEL,D2,,,0,0,65,67,,,,
2025-06,51810366,MAGMA FUELS,AYIKKARAPPADI,NEL,D1,11.1806553,75.885785,65,92,80,70,,,,
2025-06,51815506,Naft Petroleum ,AILATHUR,NEL,E,10.838447,75.946537,70,88,90,70,,,,
2025-06,35405,GS International,Valanchery,RIL,D1,10.8923441,76.0656241,130,180,100,80,,,,
2025-06,16463,Neeliyat Petroleum,TIRUR(ON SH71),RIL,D2,10.9265725,75.9310443,150,190,100,100,,,,
2025-06,51917907,RAM FUELS,PARAPPANANGADI,RIL,C,11.0604608,75.8548487,202,170,150,214,,,,
2025-06,16477,BROTHERS PETROLEUM,KOTTAKKAL (ON NH),RIL,D1,10.997152,75.987773,150,180,150,200,,,,
2025-06,35406,C.K.Gopinathan Fuels,Edappal (on SH),RIL,D2,10.7903466,76.008724,0,0,0,0,,,,
2025-05,146267,MALIYAKKAL FILLING STATION,VENGARA,BPC,D2,11.0512894,75.9845704,168,296,163,277,,,,
2025-05,215812,MOOKKAMPARAMBATH AUTO FUELS (2020-21),VALLIKUNNU,BPC,E,11.12183,75.84632,108,72,104,64,,,,
2025-05,116140,KEYTEES PETROLEUM,Valanchery,BPC,D1,10.8867754,76.0728141,84,84,72,84,,,,
2025-05,230305,CITY PETROLEUM,VAILATHUR,BPC,D2,10.9703104,75.9658111,82,82,84,84,,,,
2025-05,146264,MIYAN PETROLEUM,THIRUNAVAYA,BPC,E,10.86345,75.97881,64,56,60,60,,,,
2025-05,162956,BP-THALAPPARA,THALAPPARA,BPC,D1,11.0741104,75.9036425,185,168,170.849,167.045,,,,
2025-05,149639,P M PETROLEUM,TANUR,BPC,C,10.96751,75.88492,64,56,86,78,,,,
2025-05,189806,AYISHA PETROLEUM,PONNANI(ON SH62),BPC,D2,10.780234,75.9488313,105,65,100,68,,,,
2025-05,143244,PARAPPANAD PETROLEUM,PARAPPANANGADI,BPC,C,11.0424998,75.8614383,48,60,52,80,,,,
2025-05,233926,ROYAL FUELS,PALLIKKAL BAZAR,BPC,E,11.1485197,75.9024727,92,100,78,86,,,,
2025-05,219106,MOROOTTIL FUELS (NRO 2020-21),MORAYUR,BPC,D1,11.13336,76.01423,122,212,105,225,,,,
2025-05,162537,CHAITHRAM FUELS,KUTTIPURAM (ON NH),BPC,D1,10.8576887,76.0365593,24,36,24,36,,,,
2025-05,147927,ITHIKKAL PETROLEUM,KOTTAKKAL (ON SH),BPC,D2,10.9999633,75.9965663,205,255,200,262,,,,
2025-05,146933,RISHA PETROLEUM,KALPAKANCHERI,BPC,E,10.93998,75.98066,136,140,136,152,,,,
2025-05,116141,VENGARA PETROLEUM AGENCY,KAKKAD,BPC,D1,11.038625,75.937835,115,105,164,188,,,,
2025-05,172015,ANUS FUEL AGENCY,KADAMPUZHA,BPC,E,10.93927,76.03884,97,119,88,104,,,,
2025-05,180272,P.N.M.FUELS,Eramangalam,BPC,D2,10.70267,75.98235,52,44,112,92,,,,
2025-05,116136,M.KUTTY HASSAN KUTTY & CO.,Edappal (on SH),BPC,D2,10.7834019,76.0078356,72,84,64,80,,,,
2025-05,168865,THANKOM PETRO PARK,CHETTIPADI TO CHELARI,BPC,E,11.0898756,75.878525,80,40,68,40,,,,
2025-05,146265,MALIYAKKAL FUELS,CHEMMAD,BPC,E,11.0466849,75.9110172,104,100,120,120,,,,
2025-05,254121,KOHINOOR PETROLEUM,CHELARI,BPC,D1,11.119522,75.8931872,0,0,0,0,,,,
2025-05,182026,FIDHA PETROLEUM,B.P ANGADI,BPC,C,10.9037746,75.9219113,112,92,136,104,,,,
2025-05,184424,HAJI MUHAMMED ALI SONS,AILATHUR,BPC,E,10.8715946,75.9338532,128,88,128,100,,,,
2025-05,258634,ALOHA PETROLEUM,KONDOTTY,BPC,C,,,0,0,0,0,,,,
2025-05,258702,GREENWAY FUELS,KURUMBATHUR,BPC,E,,,0,0,0,0,,,,
2025-05,259357,ROYAL AUTO FUELS,OTHUKKUNGAL (ON SH),BPC,E,11.0206781,76.0228274,0,0,0,0,,,,
2025-05,41070555,VISTA FUELS,VETTICHIRA,HPCL,D1,10.9135126,76.0454023,0,0,0,0,,,,
2025-05,41028327,VENGARA FUELS,VENGARA-POOCHOLAMAD ROAD,HPCL,E,11.0550999,75.9780664,53,41,60,48,,,,
2025-05,41006140,KUNDUPUZHAKKAL FUELS,VENGARA,HPCL,D2,11.0512157,75.9884958,109,203,105.5,184.5,,,,
2025-05,41072566,NMS PETROLEUM,VATTATHANI,HPCL,C,10.9589216,75.8958929,85,76,0,0,,,,
2025-05,41028341,PRIMO PETROLEUM,VALLIKUNNU,HPCL,E,11.10483,75.838501,88,44,120,96,,,,
2025-05,41074059,MALABAR PETROLEUM,VALIYAPARAMBU,HPCL,E,11.0006541,76.0487356,65,61,0,0,,,,
2025-05,41026048, P ACHUTHAN NAIR & CO-VA,VALANCHERY-KOPPAM ROAD,HPCL,C,10.8858393,76.0736275,60,100,60,120,,,,
2025-05,41072515,MATSYAFED FUELS,VAKKAD,HPCL,E,10.8965965,75.8927423,82,46,0,0,,,,
2025-05,41002036, J&M PETROLEUM,VAILATHUR,HPCL,D2,10.9434552,75.9388991,54,50,80,64,,,,
2025-05,41027813,  JAMEELA PETROLEU5,TIRUR(ON SH71),HPCL,D2,10.9181962,75.9257248,80,112,100,140,,,,
2025-05,41072571,VORTEX FUELS,TIRUR (ON EZHUR ROAD),HPCL,C,10.9079172,75.9370621,75,45,0,0,,,,
2025-05,41030288, RAHINA PETROLEU5,TIRUR,HPCL,C,10.9260204,75.9124693,72,60,120,108,,,,
2025-05,41028685,MSHSD CHANGAMPALLY FUELS,THIRUNAVAYA,HPCL,E,10.87099707,75.95968442,70,52,68,60,,,,
2025-05,41028384,THEYYALINGAL PETROLEUM,THEYYALA,HPCL,E,10.9882831,75.9065332,103,75,120,100,,,,
2025-05,41011423,VALLIYAMMU PETROLEUM,THAVANUR,HPCL,D1,10.8355228,75.9896452,120,156,120,156,,,,
2025-05,41009099, CP HASSAINAR HAJI SON,TANUR,HPCL,C,10.95394043,75.87623017,25,29,11,15,,,,
2025-05,41011494, HIGHWAY FUELS,RANDATHANI,HPCL,D1,10.9747704,76.0073504,56,78,49,91,,,,
2025-05,41002044, THEYYAMPATTIL PETROLEUM,PUTHANATHANI,HPCL,D1,10.9342565,76.0071006,37,50,32,52,,,,
2025-05,41069662,ADHOC KAMMUS FUELS/ADHOC KALATHINGAL PETROLEUM,PULIKKAL,HPCL,D1,11.17078447,75.9131242,104,108,95,105,,,,
2025-05,41006132,ESS VEE AGENCIES,PONNANI (ON NH66),HPCL,D1,10.7810895,75.9243424,46.5,26.5,52,56,,,,
2025-05,41025523,7 MANI AND CO,Ponnani,HPCL,C,10.78221,75.91844,0,85,0,123,,,,
2025-05,41000173,7 MANI AND CO MS RESITEMENT,Ponnani,HPCL,C,10.78102,75.92429,67,0,83,0,,,,
2025-05,41011374,HSD MATSYAFED DIESEL BUNK PONNANI,Ponnani,HPCL,C,10.785547,75.917065,0,60,0,156,,,,
2025-05,41028728, WEST COAST PETROLEUM AG,PARAPPANANGADI,HPCL,C,11.0486724,75.8588415,20,50,26,50,,,,
2025-05,41030464,TKB PETROLEUM,PARAMBIL PEEDIKA,HPCL,E,11.1033011,75.9244014,79,62,82,78,,,,
2025-05,41028674,M P T Petroleum ,PALLIKKAL BAZAR,HPCL,E,11.1522707,75.9177496,81,84,72,80,,,,
2025-05,41030460,OTHUKUNGAL FUELS,OTHUKKUNGAL (ON SH),HPCL,D2,11.0225994,76.0235667,112,140,115,165,,,,
2025-05,41011412,DAKOTA FILL & FLY,Naduvattom Karinkalathani Road,HPCL,E,10.7715175,75.9993812,77.5,53.5,80,64,,,,
2025-05,41070271,VOYAGE FUELS,KUTTIPURAM (ON NH),HPCL,D1,10.8668424,76.0406967,30,50,0,0,,,,
2025-05,41028463, BALAN AND MOHAN,Kuttippuram,HPCL,E,10.8438062,76.031948,81,101,84,96,,,,
2025-05,41011151,MSHSD RAINBOW PETROLEUM,KURUMBATHUR,HPCL,E,10.89844287,75.99555897,99,86,110,102,,,,
2025-05,41012307, KUNNUMPURAM PETROLEUM,KUNNUMPURAM,HPCL,D2,11.081187,75.95081,76,116,97,151,,,,
2025-05,41028450, P ACHUTHAN NAIR & CO-KO,KOTTAKKAL (ON NH),HPCL,D1,10.99908,75.99129,61,143,65,155,,,,
2025-05,41030308,5 7 PUTHIYAVEETIL AGENCIES,KONDOTTY,HPCL,D1,11.15986,75.946536,0,0,0,0,,,,
2025-05,41029341, CP MOHAMED KUTTY,KONDOTTY,HPCL,D1,11.1508858,75.9591193,95,149,98,162,,,,
2025-05,41002023, SEEPEACE FUELS,KONDOTTY,HPCL,D1,11.1423633,75.970181,117,195,115,165,,,,
2025-05,41012511, KOLAPPURAM PETROLEUM AG,KOLAPPURAM,HPCL,D1,11.0615467,75.9348007,145,161,120,120,,,,
2025-05,41005475,PAZHERI FUELS,KALOTH,HPCL,D2,11.1478335,75.9784852,64,56,64,56,,,,
2025-05,41002047, P K AUTO FUELS,KAKKANCHERY,HPCL,D1,11.143891,75.895467,60,52,70,62,,,,
2025-05,41028388,PC PETROLEUM,KAKKANCHERY,HPCL,D1,11.15615092,75.89105206,50,77,82,86,,,,
2025-05,41012299, STAR PETROLEUM,KAKKAD,HPCL,D1,11.0215473,75.9480411,40,44,40,44,,,,
2025-05,41011141,MSHSD KOZHIKKAL SONS PETROLEUM,KAKKAD,HPCL,D1,10.99622094,75.96098932,65,58,88,80,,,,
2025-05,41028149,GOVINDA AGENCIES,Edappal (on SH),HPCL,D2,10.8110471,76.0101634,116,112,112,104,,,,
2025-05,41012278,KUMAR PETROLEUM,Edappal (on SH),HPCL,D2,10.7722207,76.0145387,183.5,290.5,180,234,,,,
2025-05,41076797,NICE PETROLEUM,Edappal (on MDR),HPCL,E,10.7849653,76.0181996,0,0,0,0,,,,
2025-05,41074486,ABRAJ PETROLEUM,Edappal (on MDR),HPCL,E,10.7855157,76.0034548,0,0,0,0,,,,
2025-05,41075133,OASIS PETROLEUM,CHETTIPADI TO CHELARI,HPCL,E,11.0798806,75.8583326,0,0,0,0,,,,
2025-05,41006143, THEJUS PETROLEUM CHEMMA,CHEMMAD(ON SH65),HPCL,D2,11.043076,75.9050597,109,73,138,90,,,,
2025-05,41075039,TIRURANGADI FUELS ,CHEMMAD,HPCL,C,11.0342203,75.9081167,99,61,0,0,,,,
2025-05,41064103,ENERGY PETRO PARK,CHELARI,HPCL,D1,11.1031333,75.892462,81,82,4,8,,,,
2025-05,41012528, L & G PETRO POINT,Changaramkulam,HPCL,D2,10.7327111,76.0440303,87.5,77.5,76,68,,,,
2025-05,41075131,L & K FUELS,B.P ANGADI,HPCL,E,10.8866792,75.9305574,0,0,0,0,,,,
2025-05,41006921, KPK PETROLEUM,AILATHUR,HPCL,E,10.85486584,75.93893765,93,87,96,108,,,,
2025-05,41072529,CK PETROLEUM,AILATHUR,HPCL,E,10.8311191,75.9488763,73,53,0,0,,,,
2025-05,41075058,MAMPURAM FUELS, VK PADI MAMBURAM ROAD ,HPCL,E,11.0767651,75.9029706,0,0,0,0,,,,
2025-05,41077874,KN FUELS,KOHINOOR,HPCL,E,11.1258707,75.8975123,0,0,0,0,,,,
2025-05,369496,ATR PETROLEUM,VETTICHIRA,IOC,D1,10.9286167,76.02627153,71,79,64,60,,,,
2025-05,193180,VARADA FUELS,VETTICHIRA,IOC,D1,10.925452,76.030547,52,116,48,120,,,,
2025-05,365027,GOLDEN FUELS,VAZHAYUR,IOC,E,11.2120279,75.9037622,20,16,0,0,,,,
2025-05,374994,ANANGADI FUELS,VALLIKUNNU,IOC,E,,,0,0,0,0,,,,
2025-05,198669,PAYINGAL PETROLEUM,VALANCHERY-PERINTHALMANNA ROAD TIR RSA,IOC,D2,10.893371,76.074432,44,112,48,84,,,,
2025-05,288174,KTJ PETROLEUM,VALANCHERY-KOPPAM ROAD,IOC,E,10.8811232,76.0864122,128,112,132,120,,,,
2025-05,125132,SIGMA ENTERPRISES,Valanchery,IOC,D1,10.897987,76.061268,106,154,110,162,,,,
2025-05,289385,CP PETROLEUM,VAKKAD,IOC,E,10.875418,75.897813,94,82,129,115,,,,
2025-05,366596,ARAFA PETROMART,VAKKAD,IOC,E,10.8922839,75.9133662,0,0,0,0,,,,
2025-05,367842,FUELMAX PETROLEUM,VAILATHUR-KARINKAPPARA ROAD,IOC,E,10.958012,75.946393,55,61,0,5,,,,
2025-05,132413,P.K.FUELS,VAILATHUR,IOC,D2,10.95326,75.949828,57,57,94,107,,,,
2025-05,187714,SALEEMA PETROLEUM,TIRUR(ON SH71),IOC,D2,10.93195,75.933382,60,96,72,108,,,,
2025-05,289389,KHALOORIKA PETROLEUM,TIRUR (ON EZHUR ROAD),IOC,C,10.904376,75.939109,42,38,80,52,,,,
2025-05,337736,AMMENGARAS PETROLEUM,TIRUR (ON EZHUR ROAD),IOC,C,10.91527,75.92592,45,41,72,60,,,,
2025-05,131235,INTERNATIONAL PETROLEUM,TIRUR,IOC,C,10.926949,75.911624,8,20,84,76,,,,
2025-05,373070,TIRUR PETROLEUM,TIRUR,IOC,C,10.92329381,75.91317855,92,64,0,0,,,,
2025-05,187723,EMINENCE PETROLEUM,THIRUNAVAYA,IOC,E,10.863214,75.974678,76,96,69,102,,,,
2025-05,330792,A K PETROLEUM,THEYYALA,IOC,E,10.991809,75.914709,44,64,54,76,,,,
2025-05,188272,FULL FILL FUELS,TANUR,IOC,C,10.980408,75.876741,88,206,106,276,,,,
2025-05,124991,K.S CIVIL SUPPLIES CO (TANUR),TANUR,IOC,C,10.9842,75.87501,44,28,60,36,,,,
2025-05,355549,THAJ FUELS,RANDATHANI,IOC,D1,10.958543,76.007593,48,66,62,92,,,,
